,white,black,white_elo,black_elo,result,nmoves,nstarting_move,pgn_base,temperature,random_engine,has_illegal,illegal_move,folder_name,pgn_base_moves,base_pgn_prompt
465,gpt-3.5-turbo-instruct,Stockfish,?,1871,0-1,152,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.8,False,False,,/app/games/gamef2c51802-548a-4b45-b65b-17af6796e60a,,True
466,gpt-3.5-turbo-instruct,Stockfish,?,2035,0-1,136,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/gamefc8101f0-9385-4548-96e2-494df3520533,,True
467,gpt-4,Stockfish,?,1785,0-1,92,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,False,False,,/app/games/game2ec3fe02-3190-403d-90b4-36cb60368678,,False
468,gpt-3.5-turbo-instruct,Stockfish,?,1785,0-1,68,1,"[Event ""Chess tournament""]
[Site ""Rennes FRA""]
[Date ""2023.12.09""]
[Round ""7""]
[White ""MVL, Magnus""]
[Black ""Ivanchuk, Ian""]
[Result ""1-0""]
[WhiteElo ""2737""]
[BlackElo ""2612""]

1.",0.0,False,False,,/app/games/game7fb2ae94-596e-46ee-a1c9-d3ad59a85542,,False
469,gpt-4,RANDOM chess engine,?,?,1-0,27,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,False,,/app/games/game28bd91f7-29e2-47c4-88f3-ed9d968ae959,,False
470,Stockfish,gpt-3.5-turbo-instruct,1871,?,1-0,105,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.8,False,False,,/app/games/game52e1bc94-75c6-40e2-881a-ea3a7a640002,,True
471,gpt-3.5-turbo-instruct,Stockfish,?,1871,0-1,54,11,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1. c3 b6 2. d3 Nc6 3. Kd2 a5 4. Na3 Ne5 5. Qe1 Nf6 6. Qd1 Rb8 7. Rb1 Neg4 8. Qb3 e5 9. Qa4 Nh5 10. Qe4 Rb7 11.",0.0,False,False,,/app/games/gamec1f2502c-f5cc-4e5d-9134-8caf84b63d2a,1. c3 b6 2. d3 Nc6 3. Kd2 a5 4. Na3 Ne5 5. Qe1 Nf6 6. Qd1 Rb8 7. Rb1 Neg4 8. Qb3 e5 9. Qa4 Nh5 10. Qe4 Rb7,True
472,Stockfish,gpt-3.5-turbo-instruct,1871,?,*,79,1,"[Event ""Chess tournament""]
[Site ""Rennes FRA""]
[Date ""2023.12.09""]
[Round ""7""]
[White ""MVL, Magnus""]
[Black ""Ivanchuk, Ian""]
[Result ""1-0""]
[WhiteElo ""2737""]
[BlackElo ""2612""]

1.",0.0,False,True,1-0,/app/games/gameeb2e27de-c8f9-48bf-90af-45cf53f528a2,,False
473,gpt-3.5-turbo,Stockfish,?,1871,*,26,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,False,True,Rxh1,/app/games/game0646c65e-786d-4c0a-8cb0-46883c81cee7,,False
474,RANDOM chess engine,gpt-3.5-turbo-instruct,?,?,0-1,16,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,True,False,,/app/games/game86c3db5b-1bf9-48c6-a5e8-cfaf57e749ff,,True
475,Stockfish,gpt-3.5-turbo-instruct,1871,?,*,163,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.8,False,True,1-,/app/games/gamefb5ae820-ea09-48b3-957a-e6fad655fc53,,True
476,gpt-3.5-turbo-instruct,RANDOM chess engine,?,?,*,20,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,True,True,hxg8=,/app/games/gameedbfaf77-af0a-4b75-a546-371dd9176884,,True
477,gpt-3.5-turbo,RANDOM chess engine,?,?,*,28,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,True,cxd6,/app/games/game4e381edb-22e8-4bd1-bcc7-04ec51dc5281,,False
478,text-davinci-003,Stockfish,?,1694,*,10,1,"[Event ""Chess tournament""]
[Site ""Rennes FRA""]
[Date ""2023.12.09""]
[Round ""7""]
[White ""MVL, Magnus""]
[Black ""Ivanchuk, Ian""]
[Result ""1-0""]
[WhiteElo ""2737""]
[BlackElo ""2612""]

1.",0.0,False,True,Qxd8+,/app/games/gameb7475b0a-d888-4092-b551-98030922199e,,False
479,gpt-3.5-turbo,RANDOM chess engine,?,?,1-0,11,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,False,,/app/games/game70599602-770b-4a0a-af5f-81313ae9f542,,False
480,Stockfish,gpt-3.5-turbo-instruct,1785,?,*,169,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.8,False,True,1-,/app/games/game60e079b3-96a7-4da0-a15c-c515d24cd0cb,,True
481,gpt-3.5-turbo,Stockfish,?,1871,*,40,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,False,True,Rxf7+,/app/games/game8634bbb1-7a3a-46fd-acad-7b9d2829cd9e,,False
482,gpt-3.5-turbo-instruct,Stockfish,?,1871,0-1,148,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/game3eb618a6-7e9d-477c-ac10-d536f6f8714a,,True
483,Stockfish,gpt-3.5-turbo-instruct,1871,?,1-0,253,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/game1574c069-d4fb-4156-9c42-800bddc59819,,True
484,gpt-3.5-turbo-instruct,Stockfish,?,1785,1/2-1/2,142,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/game3b6ec6cb-e05a-4718-8132-487d504d93f4,,True
485,gpt-4,Stockfish,?,1785,*,74,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,False,True,Kxb5,/app/games/gamee173f26a-2b0e-4d50-851b-612a3dba54fd,,False
486,gpt-3.5-turbo-instruct,Stockfish,?,1871,*,50,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,gxh8=,/app/games/game7d58b3ce-43c2-455d-a1a0-ff077716ccd2,,True
487,gpt-3.5-turbo-instruct,Stockfish,?,1871,0-1,78,11,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1. f4 Na6 2. a4 e6 3. d3 Nc5 4. Bd2 Rb8 5. Na3 f5 6. Nc4 Ke7 7. Bc3 h6 8. Ra3 Ne4 9. Ra1 g6 10. Ba5 Rh7 11.",0.0,False,False,,/app/games/gameade0ecb6-9097-43d2-b713-72c103725cb1,1. f4 Na6 2. a4 e6 3. d3 Nc5 4. Bd2 Rb8 5. Na3 f5 6. Nc4 Ke7 7. Bc3 h6 8. Ra3 Ne4 9. Ra1 g6 10. Ba5 Rh7,True
488,gpt-3.5-turbo,Stockfish,?,1694,*,58,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,False,True,Qxe4,/app/games/game5cae331f-043b-488f-8240-3833e30db899,,False
489,gpt-3.5-turbo-instruct,Stockfish,?,2035,1/2-1/2,74,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/game0394ed68-e43e-4898-93f0-1870f4689037,,True
490,gpt-3.5-turbo-instruct,Stockfish,?,1694,1-0,43,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/gamee25862ae-24b8-4e81-8cd6-5262347fc4f8,,True
491,gpt-3.5-turbo,RANDOM chess engine,?,?,*,12,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,True,gxh8=Q,/app/games/gamed22f5ad7-ecc6-4bdd-94e8-14c746d3be83,,False
492,gpt-3.5-turbo-instruct,Stockfish,?,1871,0-1,68,11,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1. c3 b6 2. Qa4 Na6 3. a3 f6 4. Qc2 c6 5. f3 g5 6. b3 Nb8 7. g4 h6 8. Qe4 e5 9. Ra2 d5 10. d3 Qc7 11.",0.0,False,False,,/app/games/game50dc4e84-fbbc-40c7-b6f5-30fb89fd1759,1. c3 b6 2. Qa4 Na6 3. a3 f6 4. Qc2 c6 5. f3 g5 6. b3 Nb8 7. g4 h6 8. Qe4 e5 9. Ra2 d5 10. d3 Qc7,True
493,gpt-4,Stockfish,?,1871,0-1,76,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,False,False,,/app/games/gamedf269974-9ed4-47f5-9b8a-d147563d8e13,,False
494,gpt-3.5-turbo-instruct,Stockfish,?,2035,0-1,112,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/gamebf13f9a9-f62c-4b7d-a794-e97455ecdfe8,,True
495,Stockfish,text-davinci-003,1694,?,*,21,1,"[Event ""Chess tournament""]
[Site ""Rennes FRA""]
[Date ""2023.12.09""]
[Round ""7""]
[White ""MVL, Magnus""]
[Black ""Ivanchuk, Ian""]
[Result ""1-0""]
[WhiteElo ""2737""]
[BlackElo ""2612""]

1.",0.0,False,True,Bxc7,/app/games/game329f2a13-3727-4b16-8e6b-56c86ba7a5c4,,False
496,RANDOM chess engine,gpt-3.5-turbo-instruct,?,?,*,17,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,True,True,gxh1=,/app/games/game082acc37-4c5b-425a-99dc-5d67b822d0fe,,True
497,Stockfish,gpt-3.5-turbo-instruct,1871,?,*,121,1,"[Event ""Chess tournament""]
[Site ""Rennes FRA""]
[Date ""2023.12.09""]
[Round ""7""]
[White ""MVL, Magnus""]
[Black ""Ivanchuk, Ian""]
[Result ""1-0""]
[WhiteElo ""2737""]
[BlackElo ""2612""]

1.",0.0,False,True,1-0,/app/games/game3f77a388-c587-4401-9596-d5aaeeef0e43,,False
498,gpt-3.5-turbo-instruct,Stockfish,?,1785,0-1,96,11,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1. Nh3 h6 2. b4 c6 3. f4 b6 4. c4 Rh7 5. d4 c5 6. Bb2 d6 7. Nc3 g6 8. Ng1 Bh3 9. Kf2 cxb4 10. g4 bxc3 11.",0.0,False,False,,/app/games/game715157e5-91a0-4018-b153-890ddf5ed836,1. Nh3 h6 2. b4 c6 3. f4 b6 4. c4 Rh7 5. d4 c5 6. Bb2 d6 7. Nc3 g6 8. Ng1 Bh3 9. Kf2 cxb4 10. g4 bxc3,True
499,gpt-3.5-turbo-instruct,Stockfish,?,1871,1-0,87,1,"[Event ""Chess tournament""]
[Site ""Rennes FRA""]
[Date ""2023.12.09""]
[Round ""7""]
[White ""MVL, Magnus""]
[Black ""Ivanchuk, Ian""]
[Result ""1-0""]
[WhiteElo ""2737""]
[BlackElo ""2612""]

1.",0.0,False,False,,/app/games/game94161188-c1aa-4929-b56f-9b107ea5676c,,False
500,gpt-3.5-turbo-instruct,Stockfish,?,1954,1/2-1/2,113,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/game9216f8d4-b14b-40fd-ac4b-c24cd1257759,,True
501,Stockfish,gpt-3.5-turbo-instruct,1871,?,0-1,84,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/gamef55f758b-8057-4284-9efe-aa8548527774,,True
502,gpt-4,RANDOM chess engine,?,?,1-0,35,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,False,,/app/games/game88a92eb0-6166-47d7-aec2-ecdf247b7716,,False
503,gpt-4,RANDOM chess engine,?,?,*,28,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,True,Qd4,/app/games/game1cedf899-6cb3-444f-b65c-c08a9495d221,,False
504,gpt-3.5-turbo-instruct,Stockfish,?,1954,0-1,74,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/game3de66646-0e4c-4275-81aa-54e1cfc1ff70,,True
505,gpt-4,Stockfish,?,1785,1/2-1/2,137,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,False,False,,/app/games/gameebc2c4f2-32f6-40d8-971d-016097d577dd,,False
506,Stockfish,gpt-3.5-turbo-instruct,1871,?,1/2-1/2,130,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/gamec863bc5c-88fd-4f38-b956-0e8f4ea30a2e,,True
507,gpt-3.5-turbo-instruct,Stockfish,?,1871,0-1,102,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.8,False,False,,/app/games/game4c361571-15f6-44db-8bc0-43c714154e4c,,True
508,gpt-3.5-turbo-instruct,Stockfish,?,1785,0-1,48,11,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1. g3 e5 2. e4 a5 3. Ke2 Nc6 4. f4 Rb8 5. Nf3 h6 6. Rg1 b5 7. Ng5 d6 8. g4 f6 9. a4 bxa4 10. f5 Bd7 11.",0.0,False,False,,/app/games/game830c7b83-e070-4914-8c66-0d8d9c219c2f,1. g3 e5 2. e4 a5 3. Ke2 Nc6 4. f4 Rb8 5. Nf3 h6 6. Rg1 b5 7. Ng5 d6 8. g4 f6 9. a4 bxa4 10. f5 Bd7,True
509,text-davinci-003,Stockfish,?,1694,*,30,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Bb5,/app/games/gamebefa6f2e-1932-4271-be10-e4aba3da6d73,,True
510,Stockfish,gpt-3.5-turbo-instruct,1871,?,1/2-1/2,90,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/game121fd0b7-f1cb-402c-b2d6-f38c76bf5abe,,True
511,Stockfish,gpt-3.5-turbo-instruct,1871,?,1-0,119,1,"[Event ""Chess tournament""]
[Site ""Rennes FRA""]
[Date ""2023.12.09""]
[Round ""7""]
[White ""MVL, Magnus""]
[Black ""Ivanchuk, Ian""]
[Result ""1-0""]
[WhiteElo ""2737""]
[BlackElo ""2612""]

1.",0.0,False,False,,/app/games/game7397033a-10e2-494c-aaea-48260be48ca6,,False
512,gpt-4,Stockfish,?,1871,0-1,50,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,False,False,,/app/games/gamed95b3acd-d4a5-4ae2-9080-35c0c067d6a0,,False
